0+11=17|6+11=17
65+53=117|65+52=117
65+53=120|65+55=120
65+54=117|63+54=117
65+56=119|63+56=119
65+58=121|63+58=121
65+6=69|63+6=69
65+60=131|65+66=131
65+60=134|65+69=134
65+61=124|63+61=124
65+62=125|63+62=125
65+62=128|65+63=128
65+63=126|63+63=126
65+63=127|65+62=127
65+63=130|65+65=130
65+64=127|63+64=127
65+66=129|63+66=129
65+68=131|63+68=131
65+70=141|65+76=141
65+70=144|65+79=144
65+71=134|63+71=134
65+72=135|63+72=135
65+72=138|65+73=138
65+73=136|63+73=136
65+73=137|65+72=137
65+73=140|65+75=140
65+74=137|63+74=137
65+76=139|63+76=139
65+78=141|63+78=141
65+8=71|63+8=71
65+80=151|65+86=151
65+80=154|65+89=154
65+81=144|63+81=144
65+82=145|63+82=145
65+82=148|65+83=148
65+83=146|63+83=146
65+83=147|65+82=147
65+84=147|63+84=147
65+86=149|63+86=149
65+88=151|63+88=151
65+90=161|65+96=161
65+90=164|65+99=164
65+91=154|63+91=154
65+92=155|63+92=155
65+92=158|65+93=158
65+93=156|63+93=156
65+93=157|65+92=157
65+94=157|63+94=157
65+96=159|63+96=159
65+98=161|63+98=161
66-1=68|69-1=68
66-11=49|60-11=49
66-11=58|69-11=58
66-12=48|60-12=48
66-12=53|66-13=53
66-12=57|69-12=57
66-13=47|60-13=47
66-13=51|66-15=51
66-13=54|66-12=54
66-14=46|60-14=46
66-14=55|69-14=55
66-15=45|60-15=45
66-15=53|66-13=53
66-15=54|69-15=54
66-16=44|60-16=44
66-17=43|60-17=43
66-17=52|69-17=52
66-18=42|60-18=42
66-18=51|69-18=51
66-19=41|60-19=41
66-19=56|66-10=56
66-2=63|66-3=63
66-21=39|60-21=39
66-21=48|69-21=48
66-22=38|60-22=38
66-22=43|66-23=43
66-22=47|69-22=47
66-23=37|60-23=37
66-23=41|66-25=41
66-23=44|66-22=44
66-24=36|60-24=36
66-24=45|69-24=45
66-25=35|60-25=35
66-25=43|66-23=43
66-25=44|69-25=44
66-26=34|60-26=34
66-27=33|60-27=33
66-27=42|69-27=42
66-28=32|60-28=32
66-28=41|69-28=41
66-29=31|60-29=31
66-29=46|66-20=46
66-3=57|60-3=57
66-3=61|66-5=61
66-3=64|66-2=64
66-31=29|60-31=29
66-31=38|69-31=38
66-32=28|60-32=28
66-32=33|66-33=33
66-32=37|69-32=37
66-33=27|60-33=27
66-33=31|66-35=31
66-33=34|66-32=34
66-34=26|60-34=26
66-34=35|69-34=35
66-35=25|60-35=25
66-35=33|66-33=33
66-35=34|69-35=34
66-36=24|60-36=24
66-37=23|60-37=23
66-37=32|69-37=32
66-38=22|60-38=22
66-38=31|69-38=31
66-39=21|60-39=21
66-39=36|66-30=36
66-4=56|60-4=56
66-4=65|69-4=65
66-41=19|60-41=19
66-41=28|69-41=28
66-42=18|60-42=18
66-42=23|66-43=23
66-42=27|69-42=27
66-43=17|60-43=17
66-43=21|66-45=21
66-43=24|66-42=24
66-44=16|60-44=16
66-44=25|69-44=25
66-45=15|60-45=15
66-45=23|66-43=23
66-45=24|69-45=24
66-46=14|60-46=14
66-47=13|60-47=13
66-47=22|69-47=22
66-48=12|60-48=12
66-48=21|69-48=21
66-49=11|60-49=11
66-49=26|66-40=26
66-5=55|60-5=55
66-5=63|66-3=63
66-5=64|69-5=64
66-51=18|69-51=18
66-52=13|66-53=13
66-52=17|69-52=17
66-52=8|60-52=8
66-53=11|66-55=11
66-53=14|66-52=14
66-53=7|60-53=7
66-54=15|69-54=15
66-54=6|60-54=6
66-55=13|66-53=13
66-55=14|69-55=14
66-55=5|60-55=5
66-56=4|60-56=4
66-57=12|69-57=12
66-57=3|60-57=3
66-58=11|69-58=11
66-58=2|60-58=2
66-59=16|66-50=16
66-6=54|60-6=54
66-61=8|69-61=8
66-62=3|66-63=3
66-62=7|69-62=7
66-63=1|66-65=1
66-63=4|66-62=4
66-64=5|69-64=5
66-65=3|66-63=3
66-65=4|69-65=4
66-67=2|69-67=2
66-68=1|69-68=1
66-69=6|66-60=6
66-7=53|60-7=53
66-7=62|69-7=62
66-8=52|60-8=52
66-8=61|69-8=61
66+0=72|66+6=72
66+0=75|66+9=75
66+1=61|60+1=61
66+1=70|69+1=70
66+10=82|66+16=82
66+10=85|66+19=85
66+11=71|60+11=71
66+11=80|69+11=80
66+12=72|60+12=72
66+12=79|66+13=79
66+12=81|69+12=81
66+13=78|66+12=78
66+13=81|66+15=81
66+13=82|69+13=82
66+14=74|60+14=74
66+14=83|69+14=83
66+15=79|66+13=79
66+17=77|60+17=77
66+19=76|66+10=76
66+19=79|60+19=79
66+19=82|66+16=82
66+19=88|69+19=88
66+2=62|60+2=62
66+2=69|66+3=69
66+2=71|69+2=71
66+20=92|66+26=92
66+21=81|60+21=81
66+21=90|69+21=90
66+22=82|60+22=82
66+22=89|66+23=89
66+22=91|69+22=91
66+23=83|60+23=83
66+23=88|66+22=88
66+23=91|66+25=91
66+23=92|69+23=92
66+24=84|60+24=84
66+24=93|69+24=93
66+25=89|66+23=89
66+27=87|60+27=87
66+29=86|66+20=86
66+29=89|60+29=89
66+29=92|66+26=92
66+29=98|69+29=98
66+3=63|60+3=63
66+3=68|66+2=68
66+3=71|66+5=71
66+3=72|69+3=72
66+30=102|66+36=102
66+30=105|66+39=105
66+31=100|69+31=100
66+31=91|60+31=91
66+32=101|69+32=101
66+32=92|60+32=92
66+32=99|66+33=99
66+33=101|66+35=101
66+33=102|69+33=102
66+33=93|60+33=93
66+33=98|66+32=98
66+34=103|69+34=103
66+34=94|60+34=94
66+35=99|66+33=99
66+37=97|60+37=97
66+39=102|66+36=102
66+39=108|69+39=108
66+39=96|66+30=96
66+39=99|60+39=99
66+4=73|69+4=73
66+40=112|66+46=112
66+40=115|66+49=115
66+41=101|60+41=101
66+41=110|69+41=110
66+42=102|60+42=102
66+42=109|66+43=109
66+42=111|69+42=111
66+43=103|60+43=103
66+43=108|66+42=108
66+43=111|66+45=111
66+43=112|69+43=112
66+44=104|60+44=104
66+44=113|69+44=113
66+45=109|66+43=109
66+47=107|60+47=107
66+49=106|66+40=106
66+49=109|60+49=109
66+49=112|66+46=112
66+49=118|69+49=118
66+5=69|66+3=69
66+50=122|66+56=122
66+51=111|60+51=111
66+51=120|69+51=120
66+52=112|60+52=112
66+52=119|66+53=119
66+52=121|69+52=121
66+53=113|60+53=113
66+53=118|66+52=118
66+53=121|66+55=121
66+53=122|69+53=122
66+54=114|60+54=114
66+54=123|69+54=123
66+55=119|66+53=119
66+57=117|60+57=117
66+59=116|66+50=116
66+59=119|60+59=119
66+59=122|66+56=122
66+59=128|69+59=128
66+60=132|66+66=132
66+60=135|66+69=135
66+61=121|60+61=121
66+61=130|69+61=130
66+62=122|60+62=122
66+62=129|66+63=129
66+62=131|69+62=131
66+63=123|60+63=123
66+63=128|66+62=128
66+63=131|66+65=131
66+63=132|69+63=132
66+64=124|60+64=124
66+64=133|69+64=133
66+65=129|66+63=129
66+67=127|60+67=127
66+69=126|66+60=126
66+69=129|60+69=129
66+69=132|66+66=132
66+69=138|69+69=138
66+7=67|60+7=67
66+70=142|66+76=142
66+70=145|66+79=145
66+71=131|60+71=131
66+71=140|69+71=140
66+72=132|60+72=132
66+72=139|66+73=139
66+72=141|69+72=141
66+73=133|60+73=133
66+73=138|66+72=138
66+73=141|66+75=141
66+73=142|69+73=142
66+74=134|60+74=134
66+74=143|69+74=143
66+75=139|66+73=139
66+77=137|60+77=137
66+79=136|66+70=136
66+79=139|60+79=139
66+79=142|66+76=142
66+79=148|69+79=148
66+80=152|66+86=152
66+81=141|60+81=141
66+81=150|69+81=150
66+82=142|60+82=142
66+82=149|66+83=149
66+82=151|69+82=151
66+83=143|60+83=143
66+83=148|66+82=148
66+83=151|66+85=151
66+83=152|69+83=152
66+84=144|60+84=144
66+84=153|69+84=153
66+85=149|66+83=149
66+87=147|60+87=147
66+89=146|66+80=146
66+89=149|60+89=149
66+89=152|66+86=152
66+89=158|69+89=158
66+9=69|60+9=69
66+9=72|66+6=72
66+9=78|69+9=78
66+90=162|66+96=162
66+91=151|60+91=151
66+91=160|69+91=160
66+92=152|60+92=152
66+92=159|66+93=159
66+92=161|69+92=161
66+93=153|60+93=153
66+93=158|66+92=158
66+93=161|66+95=161
66+93=162|69+93=162
66+94=154|60+94=154
66+94=163|69+94=163
66+95=159|66+93=159
66+97=157|60+97=157
66+99=162|66+96=162
66+99=168|69+99=168
67-10=51|67-16=51
67-12=54|67-13=54
67-13=52|67-15=52
67-13=55|67-12=55
67-15=54|67-13=54
67-16=57|67-10=57
67-19=51|67-16=51
67-19=57|67-10=57
67-2=64|67-3=64
67-20=41|67-26=41
67-22=44|67-23=44
67-23=42|67-25=42
67-23=45|67-22=45
67-25=44|67-23=44
67-26=47|67-20=47
67-29=41|67-26=41
67-29=47|67-20=47
67-3=62|67-5=62
67-3=65|67-2=65
67-30=31|67-36=31
67-32=34|67-33=34
67-33=32|67-35=32
67-33=35|67-32=35
67-35=34|67-33=34
67-36=37|67-30=37
67-39=31|67-36=31
67-39=37|67-30=37
67-40=21|67-46=21
67-42=24|67-43=24
67-43=22|67-45=22
67-43=25|67-42=25
67-45=24|67-43=24
67-46=27|67-40=27
67-49=21|67-46=21
67-49=27|67-40=27
67-5=64|67-3=64
67-50=11|67-56=11
67-52=14|67-53=14
67-53=12|67-55=12
67-53=15|67-52=15
67-55=14|67-53=14
67-56=17|67-50=17
67-59=11|67-56=11
67-59=17|67-50=17
67-60=1|67-66=1
67-62=4|67-63=4
67-63=2|67-65=2
67-63=5|67-62=5
67-65=4|67-63=4
67-66=7|67-60=7
67-69=1|67-66=1
67-69=7|67-60=7
67-9=61|67-6=61
67+0=73|67+6=73
67+10=83|67+16=83
67+12=80|67+13=80
67+13=79|67+12=79
67+13=82|67+15=82
67+16=77|67+10=77
67+19=77|67+10=77
67+19=83|67+16=83
67+2=70|67+3=70
67+20=93|67+26=93
67+22=90|67+23=90
67+23=89|67+22=89
67+23=92|67+25=92
67+26=87|67+20=87
67+29=87|67+20=87
67+29=93|67+26=93
67+3=69|67+2=69
67+3=72|67+5=72
67+30=103|67+36=103
67+32=100|67+33=100
67+33=102|67+35=102
67+33=99|67+32=99
67+36=97|67+30=97
67+39=103|67+36=103
67+39=97|67+30=97
67+40=113|67+46=113
67+42=110|67+43=110
67+43=109|67+42=109
67+43=112|67+45=112
67+46=107|67+40=107
67+49=107|67+40=107
67+49=113|67+46=113
67+50=123|67+56=123
67+52=120|67+53=120
67+53=119|67+52=119
67+53=122|67+55=122
67+56=117|67+50=117
67+59=117|67+50=117
67+59=123|67+56=123
67+60=133|67+66=133
67+62=130|67+63=130
67+63=129|67+62=129
67+63=132|67+65=132
67+66=127|67+60=127
67+69=127|67+60=127
67+69=133|67+66=133
67+70=143|67+76=143
67+72=140|67+73=140
67+73=139|67+72=139
67+73=142|67+75=142
67+76=137|67+70=137
67+79=137|67+70=137
67+79=143|67+76=143
67+80=153|67+86=153
67+82=150|67+83=150
67+83=149|67+82=149
67+83=152|67+85=152
67+86=147|67+80=147
67+89=147|67+80=147
67+89=153|67+86=153
67+9=73|67+6=73
67+90=163|67+96=163
67+92=160|67+93=160
67+93=159|67+92=159
67+93=162|67+95=162
67+96=157|67+90=157
67+99=157|67+90=157
67+99=163|67+96=163
68-0=62|68-6=62
68-10=52|68-16=52
68-12=55|68-13=55
68-13=56|68-12=56
68-16=49|68-19=49
68-19=52|68-16=52
68-2=65|68-3=65
68-20=42|68-26=42
68-22=45|68-23=45
68-23=46|68-22=46
68-26=39|68-29=39
68-29=42|68-26=42
68-3=66|68-2=66
68-30=32|68-36=32
68-32=35|68-33=35
68-33=36|68-32=36
68-36=29|68-39=29
68-39=32|68-36=32
68-40=22|68-46=22
68-42=25|68-43=25
68-43=26|68-42=26
68-46=19|68-49=19
68-49=22|68-46=22
68-50=12|68-56=12
68-52=15|68-53=15
68-53=16|68-52=16
68-56=9|68-59=9
68-59=12|68-56=12
68-6=59|68-9=59
68-60=2|68-66=2
68-62=5|68-63=5
68-63=6|68-62=6
68-69=2|68-66=2
68-9=62|68-6=62
68+12=81|68+13=81
68+13=80|68+12=80
68+13=83|68+15=83
68+15=81|68+13=81
68+2=71|68+3=71
68+22=91|68+23=91
68+23=90|68+22=90
68+25=91|68+23=91
68+3=70|68+2=70
68+3=73|68+5=73
68+32=101|68+33=101
68+33=100|68+32=100
68+33=103|68+35=103
68+35=101|68+33=101
68+42=111|68+43=111
68+43=110|68+42=110
68+43=113|68+45=113
68+45=111|68+43=111
68+5=71|68+3=71
68+52=121|68+53=121
68+53=120|68+52=120
68+55=121|68+53=121
68+62=131|68+63=131
68+63=130|68+62=130
68+63=133|68+65=133
68+65=131|68+63=131
68+72=141|68+73=141
68+73=140|68+72=140
68+73=143|68+75=143
68+75=141|68+73=141
68+82=151|68+83=151
68+83=150|68+82=150
68+83=153|68+85=153
68+85=151|68+83=151
68+92=161|68+93=161
68+93=160|68+92=160
68+93=163|68+95=163
68+95=161|68+93=161
69-1=65|66-1=65
69-10=53|69-16=53
69-11=55|66-11=55
69-12=48|60-12=48
69-12=54|66-12=54
69-12=56|69-13=56
69-13=47|60-13=47
69-13=53|66-13=53
69-13=54|69-15=54
69-13=57|69-12=57
69-14=46|60-14=46
69-14=52|66-14=52
69-15=45|60-15=45
69-15=51|66-15=51
69-15=56|69-13=56
69-16=44|60-16=44
69-16=59|69-10=59
69-17=43|60-17=43
69-18=42|60-18=42
69-18=48|66-18=48
69-2=58|60-2=58
69-2=64|66-2=64
69-2=66|69-3=66
69-20=43|69-26=43
69-21=45|66-21=45
69-22=38|60-22=38
69-22=44|66-22=44
69-22=46|69-23=46
69-23=37|60-23=37
69-23=43|66-23=43
69-23=44|69-25=44
69-23=47|69-22=47
69-24=36|60-24=36
69-24=42|66-24=42
69-25=35|60-25=35
69-25=41|66-25=41
69-25=46|69-23=46
69-26=34|60-26=34
69-26=49|69-20=49
69-27=33|60-27=33
69-28=32|60-28=32
69-28=38|66-28=38
69-3=57|60-3=57
69-3=63|66-3=63
69-3=64|69-5=64
69-3=67|69-2=67
69-30=33|69-36=33
69-31=35|66-31=35
69-32=28|60-32=28
69-32=34|66-32=34
69-32=36|69-33=36
69-33=27|60-33=27
69-33=33|66-33=33
69-33=34|69-35=34
69-33=37|69-32=37
69-34=26|60-34=26
69-34=32|66-34=32
69-35=25|60-35=25
69-35=31|66-35=31
69-35=36|69-33=36
69-36=24|60-36=24
69-36=39|69-30=39
69-37=23|60-37=23
69-38=22|60-38=22
69-38=28|66-38=28
69-4=62|66-4=62
69-40=23|69-46=23
69-41=25|66-41=25
69-42=18|60-42=18
69-42=24|66-42=24
69-42=26|69-43=26
69-43=17|60-43=17
69-43=23|66-43=23
69-43=24|69-45=24
69-43=27|69-42=27
69-44=16|60-44=16
69-44=22|66-44=22
69-45=15|60-45=15
69-45=21|66-45=21
69-45=26|69-43=26
69-46=14|60-46=14
69-46=29|69-40=29
69-47=13|60-47=13
69-48=12|60-48=12
69-48=18|66-48=18
69-5=55|60-5=55
69-5=61|66-5=61
69-5=66|69-3=66
69-50=13|69-56=13
69-51=15|66-51=15
69-52=14|66-52=14
69-52=16|69-53=16
69-52=8|60-52=8
69-53=13|66-53=13
69-53=14|69-55=14
69-53=17|69-52=17
69-53=7|60-53=7
69-54=12|66-54=12
69-55=11|66-55=11
69-55=16|69-53=16
69-55=5|60-55=5
69-56=19|69-50=19
69-57=3|60-57=3
69-58=2|60-58=2
69-58=8|66-58=8
69-60=3|69-66=3
69-61=5|66-61=5
69-62=4|66-62=4
69-62=6|69-63=6
69-63=3|66-63=3
69-63=4|69-65=4
69-63=7|69-62=7
69-64=2|66-64=2
69-65=1|66-65=1
69-65=6|69-63=6
69-66=9|69-60=9
69-7=53|60-7=53
69-8=52|60-8=52
69-8=58|66-8=58
69+0=75|69+6=75
69+0=78|69+9=78
69+1=61|60+1=61
69+10=85|69+16=85
69+10=88|69+19=88
69+11=71|60+11=71
69+11=77|66+11=77
69+12=72|60+12=72
69+12=78|66+12=78
69+12=82|69+13=82
69+13=73|60+13=73
69+13=81|69+12=81
69+14=74|60+14=74
69+14=80|66+14=80
69+16=76|60+16=76
69+16=79|69+10=79
69+16=82|66+16=82
69+16=88|69+19=88
69+17=77|60+17=77
69+17=83|66+17=83
69+2=62|60+2=62
69+2=68|66+2=68
69+2=72|69+3=72
69+21=81|60+21=81
69+21=87|66+21=87
69+22=82|60+22=82
69+22=88|66+22=88
69+22=92|69+23=92
69+23=83|60+23=83
69+23=91|69+22=91
69+24=84|60+24=84
69+24=90|66+24=90
69+26=86|60+26=86
69+26=89|69+20=89
69+26=92|66+26=92
69+26=98|69+29=98
69+27=87|60+27=87
69+27=93|66+27=93
69+3=63|60+3=63
69+3=71|69+2=71
69+30=105|69+36=105
69+30=108|69+39=108
69+31=91|60+31=91
69+31=97|66+31=97
69+32=102|69+33=102
69+32=92|60+32=92
69+32=98|66+32=98
69+33=101|69+32=101
69+33=93|60+33=93
69+34=100|66+34=100
69+34=94|60+34=94
69+36=102|66+36=102
69+36=108|69+39=108
69+36=96|60+36=96
69+36=99|69+30=99
69+37=103|66+37=103
69+37=97|60+37=97
69+4=70|66+4=70
69+40=115|69+46=115
69+40=118|69+49=118
69+41=101|60+41=101
69+41=107|66+41=107
69+42=102|60+42=102
69+42=108|66+42=108
69+42=112|69+43=112
69+43=103|60+43=103
69+43=111|69+42=111
69+44=104|60+44=104
69+44=110|66+44=110
69+46=106|60+46=106
69+46=109|69+40=109
69+46=112|66+46=112
69+46=118|69+49=118
69+47=107|60+47=107
69+47=113|66+47=113
69+51=111|60+51=111
69+51=117|66+51=117
69+52=112|60+52=112
69+52=118|66+52=118
69+52=122|69+53=122
69+53=113|60+53=113
69+53=121|69+52=121
69+54=114|60+54=114
69+54=120|66+54=120
69+56=116|60+56=116
69+56=119|69+50=119
69+56=122|66+56=122
69+56=128|69+59=128
69+57=117|60+57=117
69+57=123|66+57=123
69+6=66|60+6=66
69+6=72|66+6=72
69+6=78|69+9=78
69+60=135|69+66=135
69+60=138|69+69=138
69+61=121|60+61=121
69+61=127|66+61=127
69+62=122|60+62=122
69+62=128|66+62=128
69+62=132|69+63=132
69+63=123|60+63=123
69+63=131|69+62=131
69+64=124|60+64=124
69+64=130|66+64=130
69+66=126|60+66=126
69+66=129|69+60=129
69+66=132|66+66=132
69+66=138|69+69=138
69+67=127|60+67=127
69+67=133|66+67=133
69+7=67|60+7=67
69+7=73|66+7=73
69+70=145|69+76=145
69+70=148|69+79=148
69+71=131|60+71=131
69+71=137|66+71=137
69+72=132|60+72=132
69+72=138|66+72=138
69+72=142|69+73=142
69+73=133|60+73=133
69+73=141|69+72=141
69+74=134|60+74=134
69+74=140|66+74=140
69+76=136|60+76=136
69+76=139|69+70=139
69+76=142|66+76=142
69+76=148|69+79=148
69+77=137|60+77=137
69+77=143|66+77=143
69+81=141|60+81=141
69+81=147|66+81=147
69+82=142|60+82=142
69+82=148|66+82=148
69+82=152|69+83=152
69+83=143|60+83=143
69+83=151|69+82=151
69+84=144|60+84=144
69+84=150|66+84=150
69+86=146|60+86=146
69+86=149|69+80=149
69+86=152|66+86=152
69+86=158|69+89=158
69+87=147|60+87=147
69+87=153|66+87=153
69+91=151|60+91=151
69+91=157|66+91=157
69+92=152|60+92=152
69+92=158|66+92=158
69+92=162|69+93=162
69+93=153|60+93=153
69+93=161|69+92=161
69+94=154|60+94=154
69+94=160|66+94=160
69+96=162|66+96=162
69+96=168|69+99=168
69+97=157|60+97=157
69+97=163|66+97=163
7+10=23|7+16=23
7+12=20|7+13=20
7+13=19|7+12=19
7+13=22|7+15=22
7+16=17|7+10=17
7+19=17|7+10=17
7+19=23|7+16=23
7+20=33|7+26=33
7+22=30|7+23=30
7+23=29|7+22=29
7+23=32|7+25=32
7+26=27|7+20=27
7+29=27|7+20=27
7+29=33|7+26=33
7+30=43|7+36=43
7+32=40|7+33=40
7+33=39|7+32=39
7+33=42|7+35=42
7+36=37|7+30=37
7+39=37|7+30=37
7+39=43|7+36=43
7+40=53|7+46=53
7+42=50|7+43=50
7+43=49|7+42=49
7+43=52|7+45=52
7+46=47|7+40=47
7+49=47|7+40=47
7+49=53|7+46=53
7+50=63|7+56=63
7+52=60|7+53=60
7+53=59|7+52=59
7+53=62|7+55=62
7+56=57|7+50=57
7+59=57|7+50=57
7+59=63|7+56=63
7+60=73|7+66=73
7+62=70|7+63=70
7+63=69|7+62=69
7+63=72|7+65=72
7+66=67|7+60=67
7+69=67|7+60=67
7+69=73|7+66=73
7+70=83|7+76=83
7+72=80|7+73=80
7+73=79|7+72=79
7+73=82|7+75=82
7+76=77|7+70=77
7+79=77|7+70=77
7+79=83|7+76=83
7+80=93|7+86=93
7+82=90|7+83=90
7+83=89|7+82=89
7+83=92|7+85=92
7+86=87|7+80=87
7+89=87|7+80=87
7+89=93|7+86=93
7+90=103|7+96=103
7+92=100|7+93=100
7+93=102|7+95=102
7+93=99|7+92=99
7+96=97|7+90=97
7+99=103|7+96=103
7+99=97|7+90=97
70-0=61|70-9=61
70-0=64|70-6=64
70-1=75|76-1=75
70-1=78|79-1=78
70-10=51|70-19=51
70-10=54|70-16=54
70-11=68|79-11=68
70-12=57|70-13=57
70-12=64|76-12=64
70-12=67|79-12=67
70-13=55|70-15=55
70-13=58|70-12=58
70-13=63|76-13=63
70-14=62|76-14=62
70-16=51|70-19=51
70-17=59|76-17=59
70-17=62|79-17=62
70-18=58|76-18=58
70-18=61|79-18=61
70-19=54|70-16=54
70-19=57|76-19=57
70-2=67|70-3=67
70-2=74|76-2=74
70-2=77|79-2=77
70-20=41|70-29=41
70-20=44|70-26=44
70-21=55|76-21=55
70-21=58|79-21=58
70-22=47|70-23=47
70-22=54|76-22=54
70-22=57|79-22=57
70-23=45|70-25=45
70-23=48|70-22=48
70-23=53|76-23=53
70-24=52|76-24=52
70-24=55|79-24=55
70-25=51|76-25=51
70-25=54|79-25=54
70-26=41|70-29=41
70-27=49|76-27=49
70-27=52|79-27=52
70-28=48|76-28=48
70-28=51|79-28=51
70-29=44|70-26=44
70-29=47|76-29=47
70-3=65|70-5=65
70-3=68|70-2=68
70-3=73|76-3=73
70-30=31|70-39=31
70-30=34|70-36=34
70-31=45|76-31=45
70-31=48|79-31=48
70-32=37|70-33=37
70-32=44|76-32=44
70-32=47|79-32=47
70-33=35|70-35=35
70-33=38|70-32=38
70-34=42|76-34=42
70-34=45|79-34=45
70-35=41|76-35=41
70-35=44|79-35=44
70-36=31|70-39=31
70-37=39|76-37=39
70-37=42|79-37=42
70-38=38|76-38=38
70-38=41|79-38=41
70-39=34|70-36=34
70-39=37|76-39=37
70-4=72|76-4=72
70-4=75|79-4=75
70-40=21|70-49=21
70-40=24|70-46=24
70-41=35|76-41=35
70-41=38|79-41=38
70-42=27|70-43=27
70-42=34|76-42=34
70-42=37|79-42=37
70-43=25|70-45=25
70-43=28|70-42=28
70-43=33|76-43=33
70-44=32|76-44=32
70-44=35|79-44=35
70-45=31|76-45=31
70-45=34|79-45=34
70-46=21|70-49=21
70-47=29|76-47=29
70-47=32|79-47=32
70-48=28|76-48=28
70-48=31|79-48=31
70-49=24|70-46=24
70-49=27|76-49=27
70-5=71|76-5=71
70-5=74|79-5=74
70-50=11|70-59=11
70-50=14|70-56=14
70-51=25|76-51=25
70-51=28|79-51=28
70-52=17|70-53=17
70-52=24|76-52=24
70-52=27|79-52=27
70-53=15|70-55=15
70-53=18|70-52=18
70-53=23|76-53=23
70-54=22|76-54=22
70-54=25|79-54=25
70-55=21|76-55=21
70-55=24|79-55=24
70-56=11|70-59=11
70-57=19|76-57=19
70-57=22|79-57=22
70-58=18|76-58=18
70-58=21|79-58=21
70-59=14|70-56=14
70-59=17|76-59=17
70-6=61|70-9=61
70-60=1|70-69=1
70-60=4|70-66=4
70-61=18|79-61=18
70-62=14|76-62=14
70-62=17|79-62=17
70-62=7|70-63=7
70-63=13|76-63=13
70-63=5|70-65=5
70-63=8|70-62=8
70-64=12|76-64=12
70-66=1|70-69=1
70-67=12|79-67=12
70-67=9|76-67=9
70-68=11|79-68=11
70-68=8|76-68=8
70-69=4|70-66=4
70-69=7|76-69=7
70-7=69|76-7=69
70-7=72|79-7=72
70-71=5|76-71=5
70-71=8|79-71=8
70-72=4|76-72=4
70-72=7|79-72=7
70-73=3|76-73=3
70-74=2|76-74=2
70-74=5|79-74=5
70-75=1|76-75=1
70-75=4|79-75=4
70-77=2|79-77=2
70-78=1|79-78=1
70-8=68|76-8=68
70-8=71|79-8=71
70-9=64|70-6=64
70-9=67|76-9=67
70+1=80|79+1=80
70+11=87|76+11=87
70+11=90|79+11=90
70+12=88|76+12=88
70+12=91|79+12=91
70+13=89|76+13=89
70+13=92|79+13=92
70+14=90|76+14=90
70+14=93|79+14=93
70+15=91|76+15=91
70+15=94|79+15=94
70+16=92|76+16=92
70+17=93|76+17=93
70+2=78|76+2=78
70+2=81|79+2=81
70+21=100|79+21=100
70+21=97|76+21=97
70+22=101|79+22=101
70+22=98|76+22=98
70+23=102|79+23=102
70+23=99|76+23=99
70+24=100|76+24=100
70+24=103|79+24=103
70+25=101|76+25=101
70+25=104|79+25=104
70+26=102|76+26=102
70+26=105|79+26=105
70+27=103|76+27=103
70+29=105|76+29=105
70+29=108|79+29=108
70+3=79|76+3=79
70+3=82|79+3=82
70+31=107|76+31=107
70+31=110|79+31=110
70+32=108|76+32=108
70+32=111|79+32=111
70+33=109|76+33=109
70+33=112|79+33=112
70+34=110|76+34=110
70+34=113|79+34=113
70+35=111|76+35=111
70+35=114|79+35=114
70+36=112|76+36=112
70+36=115|79+36=115
70+37=113|76+37=113
70+39=115|76+39=115
70+39=118|79+39=118
70+4=80|76+4=80
70+4=83|79+4=83
70+41=117|76+41=117
70+41=120|79+41=120
70+42=118|76+42=118
70+42=121|79+42=121
70+43=119|76+43=119
70+43=122|79+43=122
70+44=120|76+44=120
70+44=123|79+44=123
70+45=121|76+45=121
70+45=124|79+45=124
70+46=122|76+46=122
70+46=125|79+46=125
70+47=123|76+47=123
70+49=125|76+49=125
70+49=128|79+49=128
70+5=81|76+5=81
70+5=84|79+5=84
70+51=127|76+51=127
70+51=130|79+51=130
70+52=128|76+52=128
70+52=131|79+52=131
70+53=129|76+53=129
70+53=132|79+53=132
70+54=130|76+54=130
70+54=133|79+54=133
70+55=131|76+55=131
70+55=134|79+55=134
70+56=132|76+56=132
70+57=133|76+57=133
70+6=82|76+6=82
70+6=85|79+6=85
70+61=137|76+61=137
70+61=140|79+61=140
70+62=138|76+62=138
70+62=141|79+62=141
70+63=139|76+63=139
70+63=142|79+63=142
70+64=140|76+64=140
70+64=143|79+64=143
70+65=141|76+65=141
70+65=144|79+65=144
70+66=142|76+66=142
70+66=145|79+66=145
70+67=143|76+67=143
70+69=145|76+69=145
70+69=148|79+69=148
70+7=83|76+7=83
70+71=147|76+71=147
70+71=150|79+71=150
70+72=148|76+72=148
70+72=151|79+72=151
70+73=149|76+73=149
70+73=152|79+73=152
70+74=150|76+74=150
70+74=153|79+74=153
70+75=151|76+75=151
70+75=154|79+75=154
70+76=152|76+76=152
70+76=155|79+76=155
70+77=153|76+77=153
70+79=155|76+79=155
70+79=158|79+79=158
70+81=157|76+81=157
70+81=160|79+81=160
70+82=158|76+82=158
70+82=161|79+82=161
70+83=159|76+83=159
70+83=162|79+83=162
70+84=160|76+84=160
70+84=163|79+84=163
70+85=161|76+85=161
70+85=164|79+85=164
70+86=162|76+86=162
70+87=163|76+87=163
70+9=85|76+9=85
70+9=88|79+9=88
70+91=167|76+91=167
70+91=170|79+91=170
70+92=168|76+92=168
70+92=171|79+92=171
70+93=169|76+93=169
